category,file,animation
"human","harthmere_player_athletic_royal.gltf","StrafeRightRunning"
"human","harthmere_player_athletic_royal.gltf","SidestepLeft"
"human","harthmere_player_athletic_royal.gltf","SidestepRight"
"human","harthmere_player_athletic_royal.gltf","Sidestep"
"human","harthmere_player_athletic_royal.gltf","CrouchIdle"
"human","harthmere_player_athletic_royal.gltf","CrouchWalking"
"human","harthmere_player_athletic_royal.gltf","Attack"
"human","harthmere_player_athletic_royal.gltf","SideSwing"
"human","harthmere_player_athletic_royal.gltf","Attack2"
"human","harthmere_player_athletic_royal.gltf","HeavyAttack"
"human","harthmere_player_athletic_royal.gltf","Thrusting"
"human","harthmere_player_athletic_royal.gltf","ShieldBlock"
"human","harthmere_player_athletic_royal.gltf","Block"
"human","harthmere_player_athletic_royal.gltf","BasicMagic"
"human","harthmere_player_athletic_royal.gltf","HeavyMagic"
"human","harthmere_player_athletic_royal.gltf","Chopping"
"human","harthmere_player_athletic_royal.gltf","DiggingTool"
"human","harthmere_player_athletic_royal.gltf","ResourceGathering"
"human","harthmere_player_athletic_royal.gltf","Gathering"
"human","harthmere_player_athletic_royal.gltf","DiggingHand"
"human","harthmere_player_athletic_royal.gltf","BowShooting"
"human","harthmere_player_athletic_royal.gltf","BowShoot"
"human","harthmere_player_athletic_royal.gltf","FishingCastPull"
"human","harthmere_player_athletic_royal.gltf","FishingCastRelease"
"human","harthmere_player_athletic_royal.gltf","Dodging"
"human","harthmere_player_athletic_royal.gltf","Rolling"
"human","harthmere_player_athletic_royal.gltf","Climbing"
"human","harthmere_player_athletic_royal.gltf","Climb"
"human","harthmere_player_athletic_royal.gltf","Jump"
"human","harthmere_player_athletic_royal.gltf","Fall"
"human","harthmere_player_athletic_royal.gltf","Falling"
"human","harthmere_player_athletic_royal.gltf","ItemPutBack"
"human","harthmere_player_athletic_royal.gltf","Equip"
"human","harthmere_player_athletic_royal.gltf","Unequip"
"human","harthmere_player_athletic_royal.gltf","Waving"
"human","harthmere_player_athletic_royal.gltf","Point"
"human","harthmere_player_athletic_royal.gltf","Flex"
"human","harthmere_player_athletic_royal.gltf","Applause"
"human","harthmere_player_athletic_royal.gltf","Dance"
"human","harthmere_player_athletic_royal.gltf","Drink"
"human","harthmere_player_athletic_royal.gltf","Eat"
"human","harthmere_player_athletic_royal.gltf","Laugh"
"human","harthmere_player_athletic_royal.gltf","Watering"
"human","harthmere_player_athletic_royal.gltf","FishingIdle"
"human","harthmere_player_athletic_royal.gltf","FishingReel"
"human","harthmere_player_athletic_royal.gltf","FishingShow"
"human","harthmere_player_athletic_royal.gltf","HitReact"
"human","harthmere_player_athletic_royal.gltf","Death"
"human","harthmere_player_athletic_royal.gltf","Revive"
"human","harthmere_player_average_ash.gltf","Idle"
"human","harthmere_player_average_ash.gltf","Walk"
"human","harthmere_player_average_ash.gltf","Walking"
"human","harthmere_player_average_ash.gltf","Run"
"human","harthmere_player_average_ash.gltf","Running"
"human","harthmere_player_average_ash.gltf","RunningBackward"
"human","harthmere_player_average_ash.gltf","StrafeLeftWalking"
"human","harthmere_player_average_ash.gltf","StrafeRightWalking"
"human","harthmere_player_average_ash.gltf","StrafeLeftRunning"
"human","harthmere_player_average_ash.gltf","StrafeRightRunning"
"human","harthmere_player_average_ash.gltf","SidestepLeft"
"human","harthmere_player_average_ash.gltf","SidestepRight"
"human","harthmere_player_average_ash.gltf","Sidestep"
"human","harthmere_player_average_ash.gltf","CrouchIdle"
"human","harthmere_player_average_ash.gltf","CrouchWalking"
"human","harthmere_player_average_ash.gltf","Attack"
"human","harthmere_player_average_ash.gltf","SideSwing"
"human","harthmere_player_average_ash.gltf","Attack2"
"human","harthmere_player_average_ash.gltf","HeavyAttack"
"human","harthmere_player_average_ash.gltf","Thrusting"
"human","harthmere_player_average_ash.gltf","ShieldBlock"
"human","harthmere_player_average_ash.gltf","Block"
"human","harthmere_player_average_ash.gltf","BasicMagic"
"human","harthmere_player_average_ash.gltf","HeavyMagic"
"human","harthmere_player_average_ash.gltf","Chopping"
"human","harthmere_player_average_ash.gltf","DiggingTool"
"human","harthmere_player_average_ash.gltf","ResourceGathering"
"human","harthmere_player_average_ash.gltf","Gathering"
"human","harthmere_player_average_ash.gltf","DiggingHand"
"human","harthmere_player_average_ash.gltf","BowShooting"
"human","harthmere_player_average_ash.gltf","BowShoot"
"human","harthmere_player_average_ash.gltf","FishingCastPull"
"human","harthmere_player_average_ash.gltf","FishingCastRelease"
"human","harthmere_player_average_ash.gltf","Dodging"
"human","harthmere_player_average_ash.gltf","Rolling"
"human","harthmere_player_average_ash.gltf","Climbing"
"human","harthmere_player_average_ash.gltf","Climb"
"human","harthmere_player_average_ash.gltf","Jump"
"human","harthmere_player_average_ash.gltf","Fall"
"human","harthmere_player_average_ash.gltf","Falling"
"human","harthmere_player_average_ash.gltf","ItemPutBack"
"human","harthmere_player_average_ash.gltf","Equip"
"human","harthmere_player_average_ash.gltf","Unequip"
"human","harthmere_player_average_ash.gltf","Waving"
"human","harthmere_player_average_ash.gltf","Point"
"human","harthmere_player_average_ash.gltf","Flex"
"human","harthmere_player_average_ash.gltf","Applause"
"human","harthmere_player_average_ash.gltf","Dance"
"human","harthmere_player_average_ash.gltf","Drink"
"human","harthmere_player_average_ash.gltf","Eat"
"human","harthmere_player_average_ash.gltf","Laugh"
"human","harthmere_player_average_ash.gltf","Watering"
"human","harthmere_player_average_ash.gltf","FishingIdle"
"human","harthmere_player_average_ash.gltf","FishingReel"
"human","harthmere_player_average_ash.gltf","FishingShow"
"human","harthmere_player_average_ash.gltf","HitReact"
"human","harthmere_player_average_ash.gltf","Death"
"human","harthmere_player_average_ash.gltf","Revive"
"human","harthmere_player_average_earth.gltf","Idle"
"human","harthmere_player_average_earth.gltf","Walk"
"human","harthmere_player_average_earth.gltf","Walking"
"human","harthmere_player_average_earth.gltf","Run"
"human","harthmere_player_average_earth.gltf","Running"
"human","harthmere_player_average_earth.gltf","RunningBackward"
"human","harthmere_player_average_earth.gltf","StrafeLeftWalking"
"human","harthmere_player_average_earth.gltf","StrafeRightWalking"
"human","harthmere_player_average_earth.gltf","StrafeLeftRunning"
"human","harthmere_player_average_earth.gltf","StrafeRightRunning"
"human","harthmere_player_average_earth.gltf","SidestepLeft"
"human","harthmere_player_average_earth.gltf","SidestepRight"
"human","harthmere_player_average_earth.gltf","Sidestep"
"human","harthmere_player_average_earth.gltf","CrouchIdle"
"human","harthmere_player_average_earth.gltf","CrouchWalking"
"human","harthmere_player_average_earth.gltf","Attack"
"human","harthmere_player_average_earth.gltf","SideSwing"
"human","harthmere_player_average_earth.gltf","Attack2"
"human","harthmere_player_average_earth.gltf","HeavyAttack"
"human","harthmere_player_average_earth.gltf","Thrusting"
"human","harthmere_player_average_earth.gltf","ShieldBlock"
"human","harthmere_player_average_earth.gltf","Block"
"human","harthmere_player_average_earth.gltf","BasicMagic"
"human","harthmere_player_average_earth.gltf","HeavyMagic"
"human","harthmere_player_average_earth.gltf","Chopping"
"human","harthmere_player_average_earth.gltf","DiggingTool"
"human","harthmere_player_average_earth.gltf","ResourceGathering"
"human","harthmere_player_average_earth.gltf","Gathering"
"human","harthmere_player_average_earth.gltf","DiggingHand"
"human","harthmere_player_average_earth.gltf","BowShooting"
"human","harthmere_player_average_earth.gltf","BowShoot"
"human","harthmere_player_average_earth.gltf","FishingCastPull"
"human","harthmere_player_average_earth.gltf","FishingCastRelease"
"human","harthmere_player_average_earth.gltf","Dodging"
"human","harthmere_player_average_earth.gltf","Rolling"
"human","harthmere_player_average_earth.gltf","Climbing"
"human","harthmere_player_average_earth.gltf","Climb"
"human","harthmere_player_average_earth.gltf","Jump"
"human","harthmere_player_average_earth.gltf","Fall"
"human","harthmere_player_average_earth.gltf","Falling"
"human","harthmere_player_average_earth.gltf","ItemPutBack"
"human","harthmere_player_average_earth.gltf","Equip"
"human","harthmere_player_average_earth.gltf","Unequip"
"human","harthmere_player_average_earth.gltf","Waving"
"human","harthmere_player_average_earth.gltf","Point"
"human","harthmere_player_average_earth.gltf","Flex"
"human","harthmere_player_average_earth.gltf","Applause"
"human","harthmere_player_average_earth.gltf","Dance"
"human","harthmere_player_average_earth.gltf","Drink"
"human","harthmere_player_average_earth.gltf","Eat"
"human","harthmere_player_average_earth.gltf","Laugh"
"human","harthmere_player_average_earth.gltf","Watering"
"human","harthmere_player_average_earth.gltf","FishingIdle"
"human","harthmere_player_average_earth.gltf","FishingReel"
"human","harthmere_player_average_earth.gltf","FishingShow"
"human","harthmere_player_average_earth.gltf","HitReact"
"human","harthmere_player_average_earth.gltf","Death"
"human","harthmere_player_average_earth.gltf","Revive"
"human","harthmere_player_average_ember.gltf","Idle"
"human","harthmere_player_average_ember.gltf","Walk"
"human","harthmere_player_average_ember.gltf","Walking"
"human","harthmere_player_average_ember.gltf","Run"
"human","harthmere_player_average_ember.gltf","Running"
"human","harthmere_player_average_ember.gltf","RunningBackward"
"human","harthmere_player_average_ember.gltf","StrafeLeftWalking"
"human","harthmere_player_average_ember.gltf","StrafeRightWalking"
"human","harthmere_player_average_ember.gltf","StrafeLeftRunning"
"human","harthmere_player_average_ember.gltf","StrafeRightRunning"
"human","harthmere_player_average_ember.gltf","SidestepLeft"
"human","harthmere_player_average_ember.gltf","SidestepRight"
"human","harthmere_player_average_ember.gltf","Sidestep"
"human","harthmere_player_average_ember.gltf","CrouchIdle"
"human","harthmere_player_average_ember.gltf","CrouchWalking"
"human","harthmere_player_average_ember.gltf","Attack"
"human","harthmere_player_average_ember.gltf","SideSwing"
"human","harthmere_player_average_ember.gltf","Attack2"
"human","harthmere_player_average_ember.gltf","HeavyAttack"
"human","harthmere_player_average_ember.gltf","Thrusting"
"human","harthmere_player_average_ember.gltf","ShieldBlock"
"human","harthmere_player_average_ember.gltf","Block"
"human","harthmere_player_average_ember.gltf","BasicMagic"
"human","harthmere_player_average_ember.gltf","HeavyMagic"
"human","harthmere_player_average_ember.gltf","Chopping"
"human","harthmere_player_average_ember.gltf","DiggingTool"
"human","harthmere_player_average_ember.gltf","ResourceGathering"
"human","harthmere_player_average_ember.gltf","Gathering"
"human","harthmere_player_average_ember.gltf","DiggingHand"
"human","harthmere_player_average_ember.gltf","BowShooting"
"human","harthmere_player_average_ember.gltf","BowShoot"
"human","harthmere_player_average_ember.gltf","FishingCastPull"
"human","harthmere_player_average_ember.gltf","FishingCastRelease"
"human","harthmere_player_average_ember.gltf","Dodging"
"human","harthmere_player_average_ember.gltf","Rolling"
"human","harthmere_player_average_ember.gltf","Climbing"
"human","harthmere_player_average_ember.gltf","Climb"
"human","harthmere_player_average_ember.gltf","Jump"
"human","harthmere_player_average_ember.gltf","Fall"
"human","harthmere_player_average_ember.gltf","Falling"
"human","harthmere_player_average_ember.gltf","ItemPutBack"
"human","harthmere_player_average_ember.gltf","Equip"
"human","harthmere_player_average_ember.gltf","Unequip"
"human","harthmere_player_average_ember.gltf","Waving"
"human","harthmere_player_average_ember.gltf","Point"
"human","harthmere_player_average_ember.gltf","Flex"
"human","harthmere_player_average_ember.gltf","Applause"
"human","harthmere_player_average_ember.gltf","Dance"
"human","harthmere_player_average_ember.gltf","Drink"
"human","harthmere_player_average_ember.gltf","Eat"
"human","harthmere_player_average_ember.gltf","Laugh"
"human","harthmere_player_average_ember.gltf","Watering"
"human","harthmere_player_average_ember.gltf","FishingIdle"
"human","harthmere_player_average_ember.gltf","FishingReel"
"human","harthmere_player_average_ember.gltf","FishingShow"
"human","harthmere_player_average_ember.gltf","HitReact"
"human","harthmere_player_average_ember.gltf","Death"
"human","harthmere_player_average_ember.gltf","Revive"
"human","harthmere_player_average_forest.gltf","Idle"
"human","harthmere_player_average_forest.gltf","Walk"
"human","harthmere_player_average_forest.gltf","Walking"
"human","harthmere_player_average_forest.gltf","Run"
"human","harthmere_player_average_forest.gltf","Running"
"human","harthmere_player_average_forest.gltf","RunningBackward"
"human","harthmere_player_average_forest.gltf","StrafeLeftWalking"
"human","harthmere_player_average_forest.gltf","StrafeRightWalking"
"human","harthmere_player_average_forest.gltf","StrafeLeftRunning"
"human","harthmere_player_average_forest.gltf","StrafeRightRunning"
"human","harthmere_player_average_forest.gltf","SidestepLeft"
"human","harthmere_player_average_forest.gltf","SidestepRight"
"human","harthmere_player_average_forest.gltf","Sidestep"
"human","harthmere_player_average_forest.gltf","CrouchIdle"
"human","harthmere_player_average_forest.gltf","CrouchWalking"
"human","harthmere_player_average_forest.gltf","Attack"
"human","harthmere_player_average_forest.gltf","SideSwing"
"human","harthmere_player_average_forest.gltf","Attack2"
"human","harthmere_player_average_forest.gltf","HeavyAttack"
"human","harthmere_player_average_forest.gltf","Thrusting"
"human","harthmere_player_average_forest.gltf","ShieldBlock"
"human","harthmere_player_average_forest.gltf","Block"
"human","harthmere_player_average_forest.gltf","BasicMagic"
"human","harthmere_player_average_forest.gltf","HeavyMagic"
"human","harthmere_player_average_forest.gltf","Chopping"
"human","harthmere_player_average_forest.gltf","DiggingTool"
"human","harthmere_player_average_forest.gltf","ResourceGathering"
"human","harthmere_player_average_forest.gltf","Gathering"
"human","harthmere_player_average_forest.gltf","DiggingHand"
"human","harthmere_player_average_forest.gltf","BowShooting"
"human","harthmere_player_average_forest.gltf","BowShoot"
"human","harthmere_player_average_forest.gltf","FishingCastPull"
"human","harthmere_player_average_forest.gltf","FishingCastRelease"
"human","harthmere_player_average_forest.gltf","Dodging"
"human","harthmere_player_average_forest.gltf","Rolling"
"human","harthmere_player_average_forest.gltf","Climbing"
"human","harthmere_player_average_forest.gltf","Climb"
"human","harthmere_player_average_forest.gltf","Jump"
"human","harthmere_player_average_forest.gltf","Fall"
"human","harthmere_player_average_forest.gltf","Falling"
"human","harthmere_player_average_forest.gltf","ItemPutBack"
"human","harthmere_player_average_forest.gltf","Equip"
"human","harthmere_player_average_forest.gltf","Unequip"
"human","harthmere_player_average_forest.gltf","Waving"
"human","harthmere_player_average_forest.gltf","Point"
"human","harthmere_player_average_forest.gltf","Flex"
"human","harthmere_player_average_forest.gltf","Applause"
"human","harthmere_player_average_forest.gltf","Dance"
"human","harthmere_player_average_forest.gltf","Drink"
"human","harthmere_player_average_forest.gltf","Eat"
"human","harthmere_player_average_forest.gltf","Laugh"
"human","harthmere_player_average_forest.gltf","Watering"
"human","harthmere_player_average_forest.gltf","FishingIdle"
"human","harthmere_player_average_forest.gltf","FishingReel"
"human","harthmere_player_average_forest.gltf","FishingShow"
"human","harthmere_player_average_forest.gltf","HitReact"
"human","harthmere_player_average_forest.gltf","Death"
"human","harthmere_player_average_forest.gltf","Revive"
"human","harthmere_player_average_river.gltf","Idle"
"human","harthmere_player_average_river.gltf","Walk"
"human","harthmere_player_average_river.gltf","Walking"
"human","harthmere_player_average_river.gltf","Run"
"human","harthmere_player_average_river.gltf","Running"
"human","harthmere_player_average_river.gltf","RunningBackward"
"human","harthmere_player_average_river.gltf","StrafeLeftWalking"
"human","harthmere_player_average_river.gltf","StrafeRightWalking"
"human","harthmere_player_average_river.gltf","StrafeLeftRunning"
"human","harthmere_player_average_river.gltf","StrafeRightRunning"
"human","harthmere_player_average_river.gltf","SidestepLeft"
"human","harthmere_player_average_river.gltf","SidestepRight"
